run_id,run_started_at,run_url,git_sha,sf,test,runner,cpu,mem_gb,python,engine,engine_version,engine_status,run_type,phase,query,dur,rows,status,error
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,10,0.3561,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,11,1.0003,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,12,0.1791,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,13,0.9608,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,14,3.0851,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,15,0.1113,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,16,1.8552,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,17,1.6212,0,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,18,0.6827,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,19,2.2766,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,20,0.0744,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,21,0.8133,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,22,1.8119,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,23,4.421,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,24,0.6151,7,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,25,0.2606,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,26,0.2634,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,27,0.5037,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,28,1.8778,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,29,0.3713,3,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,30,0.2833,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,31,0.4023,288,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,32,0.051,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,33,0.4126,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,34,0.3908,1546,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,35,0.5308,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,36,0.5174,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,37,0.755,2,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,38,0.592,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,39,0.541,2433,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,40,0.3838,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,41,0.0474,41,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,42,0.2338,11,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,43,0.3654,17,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,44,0.9048,10,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,45,0.1766,49,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,46,0.5729,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,47,1.1398,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,48,0.6747,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,49,0.7275,41,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,50,0.8351,51,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,51,2.805,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,52,0.2265,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,53,0.3343,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,54,0.3272,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,55,0.2412,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,56,0.3782,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,57,0.4295,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,58,0.3663,38,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,59,1.1135,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,60,0.4214,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,61,0.7595,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,62,0.4313,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,63,0.3364,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,64,2.0062,33,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,65,1.2271,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,66,0.9152,10,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,67,4.4892,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,68,0.5851,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,69,0.3001,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,70,0.5859,8,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,71,0.3874,9669,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,72,3.1488,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,73,0.2933,16,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,74,0.6945,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,75,0.9485,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,76,0.5752,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,77,0.7046,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,78,1.9896,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,79,0.5892,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,80,0.6763,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,81,0.186,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,82,0.2072,6,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,83,0.1044,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,84,0.1154,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,85,0.3656,19,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,86,0.1302,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,87,0.6845,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,88,1.7341,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,89,0.3981,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,90,0.1064,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,91,0.1763,16,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,92,0.1114,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,93,0.446,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,94,0.1447,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,95,2.9337,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,96,0.2261,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,97,0.6833,1,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,98,0.3622,15080,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,cold,query,99,0.2234,100,ok,
35732997698-1,2026-09-22T14:23:39Z,https://github.com/djouallah/lakehouse_benchmark/actions/runs/35732997698,947f402,10,tpcds,linux-6.17.0-1022-azure,4,15.6,3.12.14,duckdb_iceberg,2.0.0.dev2609121639,ok,warm,query,1,0.1074,100,ok,
